alpha_mmd_loss,angular_mmd_loss,dmet_loss,epoch,grad_cos/alpha_mmd__rest,grad_cos/alpha_mmd__total,grad_cos/angular_mmd__rest,grad_cos/angular_mmd__total,grad_cos/dmet__rest,grad_cos/dmet__total,grad_cos/higgs_mass__rest,grad_cos/higgs_mass__total,grad_cos/huber__rest,grad_cos/huber__total,grad_cos/mass_mmd__rest,grad_cos/mass_mmd__total,grad_cos/w_mass_huber__rest,grad_cos/w_mass_huber__total,higgs_mass_loss,huber_loss,loss,loss_weight/alpha_mmd,loss_weight/angular_mmd,loss_weight/dmet,loss_weight/higgs_mass,loss_weight/huber,loss_weight/mass_mmd,loss_weight/w_mass_huber,mass_mmd_loss,step,test_alpha_mmd_loss,test_angular_mmd_loss,test_dmet_loss,test_higgs_mass_loss,test_huber_loss,test_loss,test_mass_mmd_loss,test_w_mass_huber_loss,val_alpha_mmd_loss,val_angular_mmd_loss,val_dmet_loss,val_higgs_mass_loss,val_huber_loss,val_loss,val_mass_mmd_loss,val_w_mass_huber_loss,w_mass_huber_loss
0.012998186983168125,0.0025275046937167645,0.32921499013900757,89,-0.13880451023578644,-0.13114213943481445,0.16463527083396912,0.278203547000885,0.374414324760437,0.376472532749176,0.3162901699542999,0.9934486150741577,0.5398116111755371,0.5631060600280762,-0.22314271330833435,-0.21696552634239197,0.7275488376617432,0.728206992149353,0.1071934849023819,0.12903359532356262,24.318227767944336,,,,,,,,0.02609296888113022,228059,,,,,,,,,,,,,,,,,0.05771519988775253
,,,90,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,230593,,,,,,,,,,,,,,,,,
,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,230593,,,,,,,,,0.013505778275430202,0.002573249163106084,0.3326277434825897,0.11891178786754608,0.1289147436618805,24.9856014251709,0.025081634521484375,0.05862044170498848,
0.01326605211943388,0.0025290853809565306,0.32935115694999695,90,0.6622434854507446,0.6793259978294373,0.6008250117301941,0.6773073673248291,-0.7989939451217651,-0.7929487228393555,0.6011986136436462,0.9945083856582642,-0.5873547792434692,-0.5528325438499451,0.7376103401184082,0.7526674866676331,0.6289597153663635,0.6304969191551208,0.10574967414140701,0.1289326548576355,24.243694305419922,,,,,,,,0.026296572759747505,230593,,,,,,,,,,,,,,,,,0.057548582553863525
,,,91,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,233127,,,,,,,,,,,,,,,,,
,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,233127,,,,,,,,,0.01199571043252945,0.002570879878476262,0.3334711492061615,0.12670907378196716,0.12888754904270172,25.341230392456055,0.023669421672821045,0.059197016060352325,
0.013118402101099491,0.0025254758074879646,0.32906657457351685,91,-0.3768344521522522,-0.36754897236824036,0.05488882586359978,0.21412330865859985,0.06462229788303375,0.06899543106555939,0.12149412930011749,0.9876403212547302,0.1394558697938919,0.19919973611831665,-0.08771362900733948,-0.08020477741956711,0.3366984724998474,0.3401135206222534,0.10492072999477386,0.12879303097724915,24.185745239257812,,,,,,,,0.026895219460129738,233127,,,,,,,,,,,,,,,,,0.05786001682281494
,,,92,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,235661,,,,,,,,,,,,,,,,,
,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,235661,,,,,,,,,0.014364229515194893,0.0025999783538281918,0.3367343544960022,0.13001227378845215,0.12871287763118744,25.585344314575195,0.02475511096417904,0.058601949363946915,
0.012787102721631527,0.002534077735617757,0.32866689562797546,92,-0.29461511969566345,-0.2793337404727936,-0.007284633815288544,0.1970960944890976,0.2415224313735962,0.2464335411787033,0.07727889716625214,0.9745150804519653,0.408748596906662,0.4631580412387848,-0.11548028886318207,-0.10507400333881378,0.41453394293785095,0.41656744480133057,0.1040547713637352,0.12870937585830688,24.14192771911621,,,,,,,,0.026379849761724472,235661,,,,,,,,,,,,,,,,,0.057719726115465164
,,,93,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,238195,,,,,,,,,,,,,,,,,
,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,238195,,,,,,,,,0.014576579444110394,0.002580538857728243,0.3331127464771271,0.09835948795080185,0.12850740551948547,23.930030822753906,0.023885417729616165,0.05798482522368431,
0.012855417095124722,0.002533036982640624,0.32873308658599854,93,-0.17628584802150726,-0.16865888237953186,0.07191786170005798,0.1617385745048523,-0.41586166620254517,-0.413507878780365,-0.10829286277294159,0.995415210723877,-0.45688512921333313,-0.43053001165390015,0.21621736884117126,0.2217077910900116,-0.36917123198509216,-0.3679324686527252,0.10415463894605637,0.12875394523143768,24.14808464050293,,,,,,,,0.026181457564234734,238195,,,,,,,,,,,,,,,,,0.05769369378685951
,,,94,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,240729,,,,,,,,,,,,,,,,,
,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,240729,,,,,,,,,0.014453274197876453,0.002561599016189575,0.3344424068927765,0.10342874377965927,0.12858998775482178,24.164398193359375,0.024829749017953873,0.05813397467136383,
0.012884113006293774,0.0025412901304662228,0.3291271924972534,94,0.4409429132938385,0.4507919251918793,0.3834938108921051,0.5275450944900513,0.04335345700383186,0.048478059470653534,0.37635621428489685,0.9840213060379028,-0.08129388839006424,-0.02002565935254097,0.4710494875907898,0.48065945506095886,0.038765862584114075,0.04103155434131622,0.10269615799188614,0.1287621110677719,24.103878021240234,,,,,,,,0.027248015627264977,240729,,,,,,,,,,,,,,,,,0.057624317705631256
,,,95,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,243263,,,,,,,,,,,,,,,,,
,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,243263,,,,,,,,,0.013324959203600883,0.0025764259044080973,0.33183979988098145,0.11587396264076233,0.12839339673519135,24.79328727722168,0.026010654866695404,0.05813700333237648,
0.012594358064234257,0.00252977735362947,0.3284146785736084,95,-0.08106819540262222,-0.06825295090675354,-0.08418766409158707,0.397095263004303,0.08475562930107117,0.0903085321187973,-0.06111358106136322,0.8734584450721741,0.22613874077796936,0.29190438985824585,0.07182354480028152,0.08584034442901611,0.3430870771408081,0.3461942672729492,0.10150545090436935,0.12863115966320038,24.00149154663086,,,,,,,,0.02700362354516983,243263,,,,,,,,,,,,,,,,,0.057469725608825684
,,,96,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,245797,,,,,,,,,,,,,,,,,
,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,245797,,,,,,,,,0.014268651604652405,0.002592675155028701,0.3313831686973572,0.12324120849370956,0.12858693301677704,25.215980529785156,0.025432290509343147,0.05790688842535019,
0.01266373973339796,0.0025193432811647654,0.32842689752578735,96,0.2890622317790985,0.2957322895526886,0.6199383735656738,0.7425331473350525,0.16682538390159607,0.17015331983566284,0.6485735177993774,0.985551655292511,0.26817870140075684,0.29928356409072876,-0.13405267894268036,-0.12649603188037872,0.30589064955711365,0.30725789070129395,0.10122048854827881,0.1286182403564453,23.96190643310547,,,,,,,,0.02664039097726345,245797,,,,,,,,,,,,,,,,,0.0573432594537735
,,,97,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,248331,,,,,,,,,,,,,,,,,
,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,248331,,,,,,,,,0.014771033078432083,0.002626133384183049,0.3358455002307892,0.12186044454574585,0.12878242135047913,25.240890502929688,0.024991368874907494,0.05798116698861122,
0.012813495472073555,0.0025259118992835283,0.3287505805492401,97,0.40716812014579773,0.4174397885799408,0.14787186682224274,0.38768380880355835,0.020555034279823303,0.02379578724503517,0.16033872961997986,0.967006504535675,0.013836361467838287,0.06289969384670258,-0.02323446236550808,0.0013234252110123634,-0.14782361686229706,-0.144907146692276,0.1015978530049324,0.1285475641489029,23.989070892333984,,,,,,,,0.026645123958587646,248331,,,,,,,,,,,,,,,,,0.05744307115674019
,,,98,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,250865,,,,,,,,,,,,,,,,,
,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,250865,,,,,,,,,0.01464365515857935,0.002573445439338684,0.33837825059890747,0.1353626400232315,0.12845180928707123,25.78053855895996,0.02513115108013153,0.057507868856191635,
0.012612986378371716,0.0025309196207672358,0.32926103472709656,98,0.1818362921476364,0.19164380431175232,-0.2105604112148285,0.10287010669708252,0.22611919045448303,0.23058679699897766,-0.1597989946603775,0.9478628635406494,0.3625870943069458,0.40185701847076416,-0.20307505130767822,-0.1954776793718338,0.23221513628959656,0.23369809985160828,0.10187739133834839,0.1284332126379013,23.998594284057617,,,,,,,,0.026516368612647057,250865,,,,,,,,,,,,,,,,,0.05719088390469551
,,,99,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,253399,,,,,,,,,,,,,,,,,
,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,253399,,,,,,,,,0.013886163011193275,0.0025837202556431293,0.3350665867328644,0.11152400821447372,0.12832215428352356,24.58466911315918,0.025200514122843742,0.057673510164022446,
0.012495415285229683,0.0025298772379755974,0.3291929066181183,99,-0.2929232716560364,-0.27509012818336487,0.2547827959060669,0.37304070591926575,-0.14873892068862915,-0.1428353488445282,0.12333101034164429,0.9891240000724792,-0.10683423280715942,-0.044808268547058105,0.04913771152496338,0.06256350129842758,0.013322342187166214,0.015898877754807472,0.10113033652305603,0.12832602858543396,23.946321487426758,,,,,,,,0.026429567486047745,253399,,,,,,,,,,,,,,,,,0.057206492871046066
,,,100,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,255933,,,,,,,,,,,,,,,,,
,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,255933,,,,,,,,,0.014873413369059563,0.002575643127784133,0.3385016918182373,0.10956519097089767,0.12825000286102295,24.48153305053711,0.025731056928634644,0.056591521948575974,
0.01253910455852747,0.0025230697356164455,0.3301367163658142,100,-0.07361675798892975,-0.06568287312984467,0.0672135055065155,0.30874618887901306,0.08858892321586609,0.09209247678518295,0.0426507443189621,0.967838704586029,-0.08054739981889725,-0.03943982720375061,0.04253891110420227,0.04746977984905243,-0.15848660469055176,-0.15702778100967407,0.1016644835472107,0.12847256660461426,23.9774169921875,,,,,,,,0.02663297764956951,255933,,,,,,,,,,,,,,,,,0.05694914981722832
,,,101,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,258467,,,,,,,,,,,,,,,,,
,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,258467,,,,,,,,,0.012181718833744526,0.0025822725147008896,0.333116352558136,0.0978742390871048,0.12816326320171356,23.847951889038086,0.023737825453281403,0.05725303292274475,
0.011978685855865479,0.0025238292291760445,0.3291235864162445,101,0.31265029311180115,0.32077348232269287,-0.13195167481899261,-0.019517216831445694,0.0248488150537014,0.029712818562984467,-0.16636419296264648,0.9934533834457397,-0.26676565408706665,-0.22540315985679626,0.43877464532852173,0.445773720741272,-0.481774240732193,-0.480562686920166,0.1007879450917244,0.1284363716840744,23.93441390991211,,,,,,,,0.027532285079360008,258467,,,,,,,,,,,,,,,,,0.057457711547613144
,,,102,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,261001,,,,,,,,,,,,,,,,,
,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,261001,,,,,,,,,0.013642416335642338,0.002573044504970312,0.3304516673088074,0.10847381502389908,0.12848646938800812,24.390470504760742,0.022555744275450706,0.05719078332185745,
0.012355606071650982,0.0025237426161766052,0.3284289240837097,102,-0.09511534869670868,-0.08663176745176315,0.11498870700597763,0.21847468614578247,-0.021828077733516693,-0.01787109114229679,0.036088380962610245,0.9927462339401245,-0.16683833301067352,-0.11900854110717773,0.2543920874595642,0.2621597349643707,0.07435526698827744,0.07618512958288193,0.10063798725605011,0.12839075922966003,23.90581703186035,,,,,,,,0.025661008432507515,261001,,,,,,,,,,,,,,,,,0.057279571890830994
,,,103,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,263535,,,,,,,,,,,,,,,,,
,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,263535,,,,,,,,,0.014827115461230278,0.0025638153310865164,0.33725959062576294,0.09226323664188385,0.1281372308731079,23.57952880859375,0.025498252362012863,0.05793330818414688,
0.012495472095906734,0.0025287705939263105,0.32929742336273193,103,-0.10815256834030151,-0.09497083723545074,-0.06485521048307419,0.058929841965436935,-0.41489022970199585,-0.41111817955970764,-0.21968451142311096,0.988681435585022,-0.29315048456192017,-0.24048137664794922,-0.031015625223517418,-0.0225948765873909,-0.5635282397270203,-0.5621976852416992,0.10157739371061325,0.12834885716438293,23.964588165283203,,,,,,,,0.025995731353759766,263535,,,,,,,,,,,,,,,,,0.05723787844181061
,,,104,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,266069,,,,,,,,,,,,,,,,,
,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,266069,,,,,,,,,0.01284757163375616,0.002576057333499193,0.33476343750953674,0.11383537948131561,0.12832759320735931,24.687355041503906,0.026446526870131493,0.05781922861933708,
0.012317794375121593,0.002524689771234989,0.3307410478591919,104,-0.08636626601219177,-0.06725504249334335,-0.20659832656383514,0.16046950221061707,0.11265083402395248,0.12027532607316971,-0.18814486265182495,0.9151967763900757,0.2972329556941986,0.37842264771461487,-0.15379686653614044,-0.14263059198856354,0.0941588282585144,0.09739810228347778,0.09983543306589127,0.12831556797027588,23.87194061279297,,,,,,,,0.026589391753077507,266069,,,,,,,,,,,,,,,,,0.057029400020837784
,,,105,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,268603,,,,,,,,,,,,,,,,,
,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,268603,,,,,,,,,0.013469463214278221,0.0025683094281703234,0.3390285074710846,0.1016998142004013,0.1281869113445282,24.03130531311035,0.023212991654872894,0.057811982929706573,
0.012286797165870667,0.0025307440664619207,0.3295435309410095,105,0.39227616786956787,0.40127331018447876,0.2760584056377411,0.4223404824733734,-0.04579628258943558,-0.04170649126172066,0.17676593363285065,0.9847766757011414,-0.24550321698188782,-0.19297470152378082,-0.000912930816411972,0.005481310188770294,-0.37482190132141113,-0.3729853332042694,0.0988512933254242,0.12825067341327667,23.825223922729492,,,,,,,,0.026472624391317368,268603,,,,,,,,,,,,,,,,,0.05710402503609657
,,,106,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,271137,,,,,,,,,,,,,,,,,
,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,271137,,,,,,,,,0.01255846954882145,0.0025762221775949,0.3318905830383301,0.12362166494131088,0.12849190831184387,25.171539306640625,0.02491183578968048,0.058141253888607025,
0.012338392436504364,0.0025247870944440365,0.32951483130455017,106,-0.47614601254463196,-0.4674896001815796,-0.05374316871166229,0.06241177022457123,0.22704117000102997,0.23110279440879822,0.01488866750150919,0.9924846887588501,0.2894498109817505,0.33126020431518555,-0.2176368236541748,-0.20780733227729797,0.37421131134033203,0.3757442533969879,0.10010037571191788,0.12834562361240387,23.88127899169922,,,,,,,,0.02595333382487297,271137,,,,,,,,,,,,,,,,,0.05746264383196831
,,,107,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,273671,,,,,,,,,,,,,,,,,
,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,273671,,,,,,,,,0.013612346723675728,0.002591161523014307,0.3306191861629486,0.12139838188886642,0.12843428552150726,25.0919132232666,0.0247560553252697,0.05831839516758919,
0.012703049927949905,0.002525107702240348,0.3289931118488312,107,0.35393691062927246,0.3639034032821655,0.4243451952934265,0.521223247051239,0.18598368763923645,0.19009149074554443,0.4563770294189453,0.9931596517562866,0.07335013151168823,0.11151625216007233,-0.044038765132427216,-0.036338791251182556,0.370460569858551,0.3722853660583496,0.09755119681358337,0.12830470502376556,23.758060455322266,,,,,,,,0.026540396735072136,273671,,,,,,,,,,,,,,,,,0.056949011981487274
,,,108,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,276205,,,,,,,,,,,,,,,,,
,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,276205,,,,,,,,,0.01330510526895523,0.0025698458775877953,0.3431031107902527,0.14387021958827972,0.1277751624584198,26.11452293395996,0.02431643009185791,0.056477803736925125,
0.012215244583785534,0.0025264036376029253,0.329069584608078,108,-0.11235625296831131,-0.10007812827825546,0.38229045271873474,0.4988316297531128,0.4328973591327667,0.4356798529624939,0.46850013732910156,0.9903172254562378,0.5673572421073914,0.5910634398460388,0.034651972353458405,0.04360513761639595,0.5527412295341492,0.5537017583847046,0.09726286679506302,0.12806814908981323,23.716846466064453,,,,,,,,0.026428915560245514,276205,,,,,,,,,,,,,,,,,0.0570102259516716
,,,109,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,278739,,,,,,,,,,,,,,,,,
,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,278739,,,,,,,,,0.013838905841112137,0.00255423691123724,0.3347030282020569,0.11778222769498825,0.12821952998638153,24.825923919677734,0.025180649012327194,0.057071153074502945,
0.012571890838444233,0.002536395099014044,0.3291321396827698,109,-0.09932394325733185,-0.08337458223104477,-0.03122653439640999,0.2739837169647217,0.21329453587532043,0.21863386034965515,0.001923353411257267,0.9432653188705444,0.26275718212127686,0.33360663056373596,0.02325814589858055,0.04420538246631622,0.4908739924430847,0.4925535321235657,0.09788903594017029,0.12817364931106567,23.779191970825195,,,,,,,,0.026167558506131172,278739,,,,,,,,,,,,,,,,,0.05676037445664406
,,,110,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,281273,,,,,,,,,,,,,,,,,
,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,281273,,,,,,,,,0.013758614659309387,0.002592687727883458,0.33242955803871155,0.11599046736955643,0.12814003229141235,24.792884826660156,0.024210449308156967,0.05781269818544388,
0.01287105493247509,0.002530768746510148,0.3283140957355499,110,0.4367568790912628,0.44354677200317383,-0.05672980844974518,0.08624795079231262,0.08838364481925964,0.09206641465425491,0.03067455068230629,0.989992618560791,0.09943093359470367,0.14751219749450684,0.0902123972773552,0.09717872738838196,-0.0360814668238163,-0.03434086591005325,0.09642744809389114,0.12805983424186707,23.688310623168945,,,,,,,,0.026368416845798492,281273,,,,,,,,,,,,,,,,,0.05728437751531601
,,,111,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,283807,,,,,,,,,,,,,,,,,
,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,283807,,,,,,,,,0.015106135979294777,0.0025873074773699045,0.33280515670776367,0.11234817653894424,0.12800396978855133,24.60428237915039,0.02471652440726757,0.05721360072493553,
0.012277604080736637,0.002532203681766987,0.3292965292930603,111,0.12367114424705505,0.13821327686309814,-0.03826391324400902,0.125980406999588,0.1168074980378151,0.12146781384944916,-0.09044566750526428,0.9838643074035645,-0.1791403740644455,-0.13432955741882324,-0.10641615837812424,-0.0996009036898613,-0.2087729424238205,-0.20705175399780273,0.09782325476408005,0.12813249230384827,23.75999641418457,,,,,,,,0.02608410082757473,283807,,,,,,,,,,,,,,,,,0.056800488382577896
,,,112,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,286341,,,,,,,,,,,,,,,,,
,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,286341,,,,,,,,,0.012173856608569622,0.0025745646562427282,0.33621281385421753,0.10732061415910721,0.1280018389225006,24.290037155151367,0.023576801642775536,0.056429412215948105,
0.01234350260347128,0.0025408563669770956,0.3308713436126709,112,-0.0051276832818984985,0.014930520206689835,0.06609517335891724,0.29593878984451294,0.006832635495811701,0.012237997725605965,0.073069266974926,0.9724761843681335,-0.07049530744552612,0.004991397261619568,0.10338680446147919,0.11385345458984375,0.04957002401351929,0.05236796289682388,0.09749256819486618,0.12805764377117157,23.75279998779297,,,,,,,,0.025776972994208336,286341,,,,,,,,,,,,,,,,,0.05657739192247391
,,,113,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,288875,,,,,,,,,,,,,,,,,
,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,288875,,,,,,,,,0.012249412015080452,0.0025591508019715548,0.3311518430709839,0.10913193970918655,0.12841369211673737,24.398115158081055,0.02427557110786438,0.059931542724370956,
0.011830871924757957,0.0025292844511568546,0.32937541604042053,113,-0.30836543440818787,-0.2861022353172302,-0.46561479568481445,-0.22159618139266968,-0.05509697645902634,-0.049882665276527405,-0.4992642104625702,0.9640575051307678,0.0439114049077034,0.10772449523210526,-0.419476717710495,-0.39445626735687256,-0.0868193656206131,-0.08421771973371506,0.09590238332748413,0.12800948321819305,23.636178970336914,,,,,,,,0.02557954378426075,288875,,,,,,,,,,,,,,,,,0.05669387802481651
,,,114,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,291409,,,,,,,,,,,,,,,,,
,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,291409,,,,,,,,,0.013629571534693241,0.002580177504569292,0.3356516361236572,0.11011490225791931,0.12757134437561035,24.42902946472168,0.025253230705857277,0.05673816427588463,
0.012384080328047276,0.0025254201609641314,0.32965248823165894,114,0.016089363023638725,0.04636387154459953,-0.05875343084335327,0.14838802814483643,-0.08777950704097748,-0.07666287571191788,-0.1360970139503479,0.9736378192901611,-0.18861430883407593,-0.09210880845785141,-0.0498032420873642,-0.03455545753240585,-0.022624704986810684,-0.019015364348888397,0.09631092101335526,0.12797513604164124,23.653104782104492,,,,,,,,0.025745226070284843,291409,,,,,,,,,,,,,,,,,0.05670523643493652
,,,115,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,293943,,,,,,,,,,,,,,,,,
,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,293943,,,,,,,,,0.01338200829923153,0.0025752440560609102,0.33421507477760315,0.10330188274383545,0.12818551063537598,24.136520385742188,0.02541201002895832,0.056561049073934555,
0.012374978512525558,0.0025274716317653656,0.3309532403945923,115,0.009801145642995834,0.025916030630469322,-0.057725608348846436,0.2709624767303467,-0.16878455877304077,-0.16451555490493774,-0.11859115958213806,0.9395908713340759,-0.2535841166973114,-0.19211408495903015,0.2786709666252136,0.29034823179244995,-0.13043878972530365,-0.12711386382579803,0.09720030426979065,0.12790705263614655,23.704387664794922,,,,,,,,0.026490475982427597,293943,,,,,,,,,,,,,,,,,0.0568072609603405
,,,116,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,296477,,,,,,,,,,,,,,,,,
,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,296477,,,,,,,,,0.012612711638212204,0.0025705534499138594,0.3357788920402527,0.09416665881872177,0.12789811193943024,23.624738693237305,0.024277212098240852,0.056461021304130554,
0.011521771550178528,0.0025189025327563286,0.3290885388851166,116,0.028998704627156258,0.03523968160152435,-0.07804109156131744,0.30522066354751587,-0.18711479008197784,-0.1842034012079239,-0.09520472586154938,0.9272751808166504,-0.3615897297859192,-0.33910080790519714,-0.10108354687690735,-0.09019310772418976,0.3180077075958252,0.3202969431877136,0.09545960277318954,0.12782272696495056,23.577558517456055,,,,,,,,0.026183616369962692,296477,,,,,,,,,,,,,,,,,0.05690404400229454
,,,117,,,,,,,,,,,,,,,,,,10.0,2000.0,1.5,50.0,100.0,10.0,2.0,,299011,,,,,,,,,,,,,,,,,
,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,299011,,,,,,,,,0.011930746957659721,0.002574017969891429,0.33655136823654175,0.12506996095180511,0.12794871628284454,25.167030334472656,0.0231330543756485,0.05757135897874832,
0.011695869266986847,0.00252909935079515,0.33051055669784546,117,0.38654226064682007,0.3922807574272156,-0.06426916271448135,0.07930953800678253,0.7516329884529114,0.7551507949829102,0.2662086486816406,0.9912886023521423,0.5701065063476562,0.6093814373016357,-0.3710414171218872,-0.3649533987045288,-0.16045784950256348,-0.1587563157081604,0.09665606915950775,0.1278945505619049,23.664871215820312,,,,,,,,0.025810353457927704,299011,,,,,,,,,,,,,,,,,0.05680273845791817
